din_instante,irradiancia_wm2,temperatura_c,vento_ms,nuvens_pct,regiao,latitude,longitude,hora,mes
2024-01-20 03:00:00,0.0,20.77,1.29,80.87,Sul,-28.0,-52.0,3,1
2024-01-20 04:00:00,0.0,20.57,1.32,79.34,Sul,-28.0,-52.0,4,1
2024-01-20 05:00:00,0.0,20.31,1.33,71.28,Sul,-28.0,-52.0,5,1
2024-01-20 06:00:00,69.45,21.21,1.75,52.3,Sul,-28.0,-52.0,6,1
2024-01-20 07:00:00,254.7,22.71,2.2,38.92,Sul,-28.0,-52.0,7,1
2024-01-20 08:00:00,487.02,24.59,2.48,26.7,Sul,-28.0,-52.0,8,1
2024-01-20 09:00:00,743.0,26.21,2.69,3.83,Sul,-28.0,-52.0,9,1
2024-01-20 10:00:00,841.0,27.58,2.92,25.56,Sul,-28.0,-52.0,10,1
2024-01-20 11:00:00,819.5,28.73,3.14,64.85,Sul,-28.0,-52.0,11,1
2024-01-20 12:00:00,907.22,29.4,3.22,55.38,Sul,-28.0,-52.0,12,1
2024-01-20 13:00:00,882.33,29.66,3.13,38.05,Sul,-28.0,-52.0,13,1
2024-01-20 14:00:00,783.72,29.57,2.87,54.08,Sul,-28.0,-52.0,14,1
2024-01-20 15:00:00,622.88,29.06,2.74,63.37,Sul,-28.0,-52.0,15,1
2024-01-20 16:00:00,401.5,28.04,2.67,61.54,Sul,-28.0,-52.0,16,1
2024-01-20 17:00:00,251.52,26.59,2.46,52.94,Sul,-28.0,-52.0,17,1
2024-01-20 18:00:00,100.18,24.5,2.0,43.43,Sul,-28.0,-52.0,18,1
2024-01-20 19:00:00,4.6,22.15,1.96,22.75,Sul,-28.0,-52.0,19,1
2024-01-20 20:00:00,0.0,21.07,2.24,10.05,Sul,-28.0,-52.0,20,1
2024-01-20 21:00:00,0.0,20.38,2.51,2.87,Sul,-28.0,-52.0,21,1
2024-01-20 22:00:00,0.0,19.84,2.44,4.31,Sul,-28.0,-52.0,22,1
2024-01-20 23:00:00,0.0,19.39,2.32,14.29,Sul,-28.0,-52.0,23,1
2024-01-21 00:00:00,0.0,19.04,1.97,34.83,Sul,-28.0,-52.0,0,1
2024-01-21 01:00:00,0.0,18.74,1.68,21.2,Sul,-28.0,-52.0,1,1
2024-01-21 02:00:00,0.0,18.47,1.55,31.56,Sul,-28.0,-52.0,2,1
2024-01-21 03:00:00,0.0,18.25,1.54,37.78,Sul,-28.0,-52.0,3,1
2024-01-21 04:00:00,0.0,18.03,1.41,30.57,Sul,-28.0,-52.0,4,1
2024-01-21 05:00:00,0.0,17.82,1.38,48.28,Sul,-28.0,-52.0,5,1
2024-01-21 06:00:00,67.12,18.49,1.83,63.37,Sul,-28.0,-52.0,6,1
2024-01-21 07:00:00,204.43,19.71,2.1,70.67,Sul,-28.0,-52.0,7,1
2024-01-21 08:00:00,356.95,21.34,2.21,78.01,Sul,-28.0,-52.0,8,1
2024-01-21 09:00:00,528.25,24.02,1.89,68.01,Sul,-28.0,-52.0,9,1
2024-01-21 10:00:00,710.1,26.16,1.51,69.63,Sul,-28.0,-52.0,10,1
2024-01-21 11:00:00,941.8,27.53,1.32,39.44,Sul,-28.0,-52.0,11,1
2024-01-21 12:00:00,1035.53,28.84,1.3,24.28,Sul,-28.0,-52.0,12,1
2024-01-21 13:00:00,974.22,29.33,1.36,23.65,Sul,-28.0,-52.0,13,1
2024-01-21 14:00:00,842.83,29.55,1.49,51.73,Sul,-28.0,-52.0,14,1
2024-01-21 15:00:00,726.92,29.15,1.66,40.05,Sul,-28.0,-52.0,15,1
2024-01-21 16:00:00,542.88,27.85,1.77,33.06,Sul,-28.0,-52.0,16,1
2024-01-21 17:00:00,307.77,26.34,1.76,33.17,Sul,-28.0,-52.0,17,1
2024-01-21 18:00:00,113.45,24.1,1.97,34.13,Sul,-28.0,-52.0,18,1
2024-01-21 19:00:00,4.38,22.17,2.49,31.55,Sul,-28.0,-52.0,19,1
2024-01-21 20:00:00,0.0,21.2,2.46,29.49,Sul,-28.0,-52.0,20,1
2024-01-21 21:00:00,0.0,20.7,2.42,90.81,Sul,-28.0,-52.0,21,1
2024-01-21 22:00:00,0.0,20.32,2.56,99.65,Sul,-28.0,-52.0,22,1
2024-01-21 23:00:00,0.0,19.77,2.94,98.02,Sul,-28.0,-52.0,23,1
2024-01-22 00:00:00,0.0,19.08,2.95,89.43,Sul,-28.0,-52.0,0,1
2024-01-22 01:00:00,0.0,18.61,2.93,80.02,Sul,-28.0,-52.0,1,1
2024-01-22 02:00:00,0.0,18.26,2.77,92.93,Sul,-28.0,-52.0,2,1
2024-01-22 03:00:00,0.0,17.95,2.39,63.38,Sul,-28.0,-52.0,3,1
2024-01-22 04:00:00,0.0,17.67,1.95,92.35,Sul,-28.0,-52.0,4,1
2024-01-22 05:00:00,0.0,17.49,1.99,92.89,Sul,-28.0,-52.0,5,1
2024-01-22 06:00:00,36.22,17.73,2.31,95.46,Sul,-28.0,-52.0,6,1
2024-01-22 07:00:00,123.12,18.33,2.57,96.23,Sul,-28.0,-52.0,7,1
2024-01-22 08:00:00,231.55,19.14,2.77,96.66,Sul,-28.0,-52.0,8,1
2024-01-22 09:00:00,348.17,20.56,2.88,97.72,Sul,-28.0,-52.0,9,1
2024-01-22 10:00:00,329.67,22.46,2.84,99.57,Sul,-28.0,-52.0,10,1
2024-01-22 11:00:00,439.45,23.85,2.55,98.0,Sul,-28.0,-52.0,11,1
2024-01-22 12:00:00,424.55,24.53,2.32,99.65,Sul,-28.0,-52.0,12,1
2024-01-22 13:00:00,495.7,24.75,2.19,94.21,Sul,-28.0,-52.0,13,1
2024-01-22 14:00:00,504.8,24.64,2.34,86.12,Sul,-28.0,-52.0,14,1
2024-01-22 15:00:00,579.47,24.5,2.73,73.04,Sul,-28.0,-52.0,15,1
2024-01-22 16:00:00,426.12,23.52,2.92,59.68,Sul,-28.0,-52.0,16,1
2024-01-22 17:00:00,234.52,22.26,2.8,69.0,Sul,-28.0,-52.0,17,1
2024-01-22 18:00:00,86.28,20.65,2.41,75.69,Sul,-28.0,-52.0,18,1
2024-01-22 19:00:00,2.9,19.27,2.49,90.48,Sul,-28.0,-52.0,19,1
2024-01-22 20:00:00,0.0,18.65,2.77,99.33,Sul,-28.0,-52.0,20,1
2024-01-22 21:00:00,0.0,18.18,2.79,89.06,Sul,-28.0,-52.0,21,1
2024-01-22 22:00:00,0.0,17.86,2.51,99.25,Sul,-28.0,-52.0,22,1
2024-01-22 23:00:00,0.0,17.58,2.41,88.24,Sul,-28.0,-52.0,23,1
2024-01-23 00:00:00,0.0,17.31,2.22,82.98,Sul,-28.0,-52.0,0,1
2024-01-23 01:00:00,0.0,17.03,2.14,45.45,Sul,-28.0,-52.0,1,1
2024-01-23 02:00:00,0.0,16.81,2.09,57.22,Sul,-28.0,-52.0,2,1
2024-01-23 03:00:00,0.0,16.56,2.11,27.74,Sul,-28.0,-52.0,3,1
2024-01-23 04:00:00,0.0,16.32,2.15,37.78,Sul,-28.0,-52.0,4,1
2024-01-23 05:00:00,0.0,16.13,2.23,20.5,Sul,-28.0,-52.0,5,1
2024-01-23 06:00:00,61.67,16.39,2.24,46.64,Sul,-28.0,-52.0,6,1
2024-01-23 07:00:00,199.27,17.26,2.42,67.64,Sul,-28.0,-52.0,7,1
2024-01-23 08:00:00,342.7,18.52,2.79,86.62,Sul,-28.0,-52.0,8,1
2024-01-23 09:00:00,447.5,19.88,2.9,98.57,Sul,-28.0,-52.0,9,1
2024-01-23 10:00:00,478.7,21.22,2.74,99.04,Sul,-28.0,-52.0,10,1
2024-01-23 11:00:00,575.7,23.11,2.65,99.37,Sul,-28.0,-52.0,11,1
2024-01-23 12:00:00,572.55,24.73,2.69,98.6,Sul,-28.0,-52.0,12,1
2024-01-23 13:00:00,574.75,25.01,2.75,97.04,Sul,-28.0,-52.0,13,1
2024-01-23 14:00:00,467.55,24.49,2.76,94.75,Sul,-28.0,-52.0,14,1
2024-01-23 15:00:00,368.95,23.26,2.76,98.15,Sul,-28.0,-52.0,15,1
2024-01-23 16:00:00,235.32,22.53,2.83,98.5,Sul,-28.0,-52.0,16,1
2024-01-23 17:00:00,126.38,21.43,2.56,98.96,Sul,-28.0,-52.0,17,1
2024-01-23 18:00:00,45.33,19.72,2.2,99.57,Sul,-28.0,-52.0,18,1
2024-01-23 19:00:00,2.2,18.12,2.33,99.87,Sul,-28.0,-52.0,19,1
2024-01-23 20:00:00,0.0,17.32,2.49,99.68,Sul,-28.0,-52.0,20,1
2024-01-23 21:00:00,0.0,16.8,2.6,99.49,Sul,-28.0,-52.0,21,1
2024-01-23 22:00:00,0.0,16.18,2.55,99.82,Sul,-28.0,-52.0,22,1
2024-01-23 23:00:00,0.0,15.52,2.44,95.05,Sul,-28.0,-52.0,23,1
2024-01-24 00:00:00,0.0,14.96,2.23,91.06,Sul,-28.0,-52.0,0,1
2024-01-24 01:00:00,0.0,14.54,2.05,79.82,Sul,-28.0,-52.0,1,1
2024-01-24 02:00:00,0.0,14.2,1.95,98.71,Sul,-28.0,-52.0,2,1
2024-01-24 03:00:00,0.0,13.94,1.86,97.75,Sul,-28.0,-52.0,3,1
2024-01-24 04:00:00,0.0,13.71,1.73,93.56,Sul,-28.0,-52.0,4,1
2024-01-24 05:00:00,0.0,13.51,1.62,84.41,Sul,-28.0,-52.0,5,1
2024-01-24 06:00:00,42.92,14.42,1.98,89.11,Sul,-28.0,-52.0,6,1
2024-01-24 07:00:00,156.75,16.39,2.39,91.59,Sul,-28.0,-52.0,7,1
2024-01-24 08:00:00,323.27,18.44,2.77,93.39,Sul,-28.0,-52.0,8,1
2024-01-24 09:00:00,351.52,20.35,2.72,98.95,Sul,-28.0,-52.0,9,1
2024-01-24 10:00:00,443.75,22.0,2.46,99.04,Sul,-28.0,-52.0,10,1
2024-01-24 11:00:00,555.47,23.31,2.16,98.82,Sul,-28.0,-52.0,11,1
2024-01-24 12:00:00,662.45,24.13,1.86,93.41,Sul,-28.0,-52.0,12,1
2024-01-24 13:00:00,790.8,24.42,1.72,80.62,Sul,-28.0,-52.0,13,1
2024-01-24 14:00:00,836.62,23.97,1.81,40.3,Sul,-28.0,-52.0,14,1
2024-01-24 15:00:00,658.12,23.19,1.93,55.86,Sul,-28.0,-52.0,15,1
2024-01-24 16:00:00,483.4,22.52,2.02,54.12,Sul,-28.0,-52.0,16,1
2024-01-24 17:00:00,289.58,21.52,1.86,52.17,Sul,-28.0,-52.0,17,1
2024-01-24 18:00:00,105.7,19.76,1.53,49.87,Sul,-28.0,-52.0,18,1
2024-01-24 19:00:00,4.0,17.73,1.84,47.5,Sul,-28.0,-52.0,19,1
2024-01-24 20:00:00,0.0,16.96,2.13,44.32,Sul,-28.0,-52.0,20,1
2024-01-24 21:00:00,0.0,16.36,1.97,26.76,Sul,-28.0,-52.0,21,1
2024-01-24 22:00:00,0.0,15.91,1.85,13.31,Sul,-28.0,-52.0,22,1
2024-01-24 23:00:00,0.0,15.5,1.75,31.81,Sul,-28.0,-52.0,23,1
2024-01-25 00:00:00,0.0,15.13,1.73,31.39,Sul,-28.0,-52.0,0,1
2024-01-25 01:00:00,0.0,14.71,1.67,11.49,Sul,-28.0,-52.0,1,1
2024-01-25 02:00:00,0.0,14.28,1.62,13.32,Sul,-28.0,-52.0,2,1
2024-01-25 03:00:00,0.0,13.87,1.57,8.57,Sul,-28.0,-52.0,3,1
2024-01-25 04:00:00,0.0,13.51,1.55,5.71,Sul,-28.0,-52.0,4,1
2024-01-25 05:00:00,0.0,13.18,1.6,8.1,Sul,-28.0,-52.0,5,1
2024-01-25 06:00:00,64.4,13.74,2.02,24.89,Sul,-28.0,-52.0,6,1
2024-01-25 07:00:00,237.7,15.61,2.53,38.43,Sul,-28.0,-52.0,7,1
2024-01-25 08:00:00,431.42,18.34,3.23,49.1,Sul,-28.0,-52.0,8,1
2024-01-25 09:00:00,568.2,20.68,3.25,74.36,Sul,-28.0,-52.0,9,1
2024-01-25 10:00:00,515.12,22.39,3.03,93.98,Sul,-28.0,-52.0,10,1
2024-01-25 11:00:00,532.85,23.33,2.83,95.06,Sul,-28.0,-52.0,11,1
2024-01-25 12:00:00,596.28,23.94,2.72,95.74,Sul,-28.0,-52.0,12,1
2024-01-25 13:00:00,775.92,24.43,2.69,60.78,Sul,-28.0,-52.0,13,1
2024-01-25 14:00:00,727.4,24.75,2.63,63.72,Sul,-28.0,-52.0,14,1
2024-01-25 15:00:00,606.67,24.37,2.51,67.58,Sul,-28.0,-52.0,15,1
2024-01-25 16:00:00,473.35,22.85,2.13,64.7,Sul,-28.0,-52.0,16,1
2024-01-25 17:00:00,286.23,21.88,2.01,58.71,Sul,-28.0,-52.0,17,1
2024-01-25 18:00:00,102.47,19.93,1.93,53.23,Sul,-28.0,-52.0,18,1
2024-01-25 19:00:00,3.7,18.31,2.4,46.42,Sul,-28.0,-52.0,19,1
2024-01-25 20:00:00,0.0,17.48,2.62,39.69,Sul,-28.0,-52.0,20,1
2024-01-25 21:00:00,0.0,16.3,2.37,22.92,Sul,-28.0,-52.0,21,1
2024-01-25 22:00:00,0.0,15.37,2.28,11.02,Sul,-28.0,-52.0,22,1
2024-01-25 23:00:00,0.0,14.45,2.13,15.81,Sul,-28.0,-52.0,23,1
2024-01-26 00:00:00,0.0,13.65,1.87,14.37,Sul,-28.0,-52.0,0,1
2024-01-26 01:00:00,0.0,13.06,1.78,21.85,Sul,-28.0,-52.0,1,1
2024-01-26 02:00:00,0.0,12.84,1.71,27.71,Sul,-28.0,-52.0,2,1
2024-01-26 03:00:00,0.0,12.72,1.61,28.89,Sul,-28.0,-52.0,3,1
2024-01-26 04:00:00,0.0,12.71,1.54,20.33,Sul,-28.0,-52.0,4,1
2024-01-26 05:00:00,0.0,12.54,1.45,9.1,Sul,-28.0,-52.0,5,1
2024-01-26 06:00:00,70.38,13.46,1.59,13.92,Sul,-28.0,-52.0,6,1
2024-01-26 07:00:00,281.05,15.49,1.94,19.17,Sul,-28.0,-52.0,7,1
2024-01-26 08:00:00,512.72,17.57,2.36,23.44,Sul,-28.0,-52.0,8,1
2024-01-26 09:00:00,671.3,19.39,2.44,34.65,Sul,-28.0,-52.0,9,1
2024-01-26 10:00:00,786.53,21.16,2.38,71.96,Sul,-28.0,-52.0,10,1
2024-01-26 11:00:00,775.42,22.48,2.36,87.04,Sul,-28.0,-52.0,11,1
2024-01-26 12:00:00,828.92,22.94,2.39,88.5,Sul,-28.0,-52.0,12,1
2024-01-26 13:00:00,796.72,23.09,2.53,70.68,Sul,-28.0,-52.0,13,1
2024-01-26 14:00:00,607.4,22.81,2.61,85.85,Sul,-28.0,-52.0,14,1
2024-01-26 15:00:00,462.67,21.86,2.42,94.98,Sul,-28.0,-52.0,15,1
2024-01-26 16:00:00,325.67,20.56,2.06,93.59,Sul,-28.0,-52.0,16,1
2024-01-26 17:00:00,196.7,19.17,1.72,92.4,Sul,-28.0,-52.0,17,1
2024-01-26 18:00:00,73.72,17.85,1.48,90.36,Sul,-28.0,-52.0,18,1
2024-01-26 19:00:00,3.12,16.97,1.61,87.67,Sul,-28.0,-52.0,19,1
2024-01-26 20:00:00,0.0,16.74,1.75,85.39,Sul,-28.0,-52.0,20,1
2024-01-26 21:00:00,0.0,16.42,1.87,65.95,Sul,-28.0,-52.0,21,1
2024-01-26 22:00:00,0.0,16.12,1.92,46.26,Sul,-28.0,-52.0,22,1
2024-01-26 23:00:00,0.0,15.75,1.82,17.28,Sul,-28.0,-52.0,23,1
2024-01-27 00:00:00,0.0,15.28,1.71,10.32,Sul,-28.0,-52.0,0,1
2024-01-27 01:00:00,0.0,14.76,1.63,8.59,Sul,-28.0,-52.0,1,1
2024-01-27 02:00:00,0.0,14.32,1.58,13.36,Sul,-28.0,-52.0,2,1
2024-01-27 03:00:00,0.0,13.95,1.5,22.45,Sul,-28.0,-52.0,3,1
2024-01-27 04:00:00,0.0,13.6,1.42,42.48,Sul,-28.0,-52.0,4,1
2024-01-27 05:00:00,0.0,13.3,1.38,43.2,Sul,-28.0,-52.0,5,1
2024-01-27 06:00:00,51.53,13.81,1.69,63.02,Sul,-28.0,-52.0,6,1
2024-01-27 07:00:00,179.55,15.57,1.99,76.16,Sul,-28.0,-52.0,7,1
2024-01-27 08:00:00,301.45,18.32,2.56,89.7,Sul,-28.0,-52.0,8,1
2024-01-27 09:00:00,507.77,21.07,2.54,95.89,Sul,-28.0,-52.0,9,1
2024-01-27 10:00:00,587.7,22.89,2.23,90.65,Sul,-28.0,-52.0,10,1
2024-01-27 11:00:00,656.9,23.94,1.92,94.1,Sul,-28.0,-52.0,11,1
2024-01-27 12:00:00,813.5,23.71,1.67,83.98,Sul,-28.0,-52.0,12,1
2024-01-27 13:00:00,725.75,23.45,1.5,73.04,Sul,-28.0,-52.0,13,1
2024-01-27 14:00:00,430.92,23.34,1.23,99.04,Sul,-28.0,-52.0,14,1
2024-01-27 15:00:00,370.1,23.15,0.99,98.71,Sul,-28.0,-52.0,15,1
2024-01-27 16:00:00,340.77,24.16,0.92,89.43,Sul,-28.0,-52.0,16,1
2024-01-27 17:00:00,193.82,23.58,1.12,92.32,Sul,-28.0,-52.0,17,1
2024-01-27 18:00:00,70.75,20.5,1.17,94.14,Sul,-28.0,-52.0,18,1
2024-01-27 19:00:00,2.47,17.88,1.44,97.94,Sul,-28.0,-52.0,19,1
2024-01-27 20:00:00,0.0,17.21,1.58,99.87,Sul,-28.0,-52.0,20,1
2024-01-27 21:00:00,0.0,16.83,1.59,87.49,Sul,-28.0,-52.0,21,1
2024-01-27 22:00:00,0.0,16.48,1.53,69.89,Sul,-28.0,-52.0,22,1
2024-01-27 23:00:00,0.0,16.19,1.47,62.84,Sul,-28.0,-52.0,23,1
2024-01-28 00:00:00,0.0,16.13,1.52,82.44,Sul,-28.0,-52.0,0,1
2024-01-28 01:00:00,0.0,16.19,1.61,32.12,Sul,-28.0,-52.0,1,1
2024-01-28 02:00:00,0.0,16.18,1.6,39.13,Sul,-28.0,-52.0,2,1
2024-01-28 03:00:00,0.0,16.03,1.52,31.67,Sul,-28.0,-52.0,3,1
2024-01-28 04:00:00,0.0,15.84,1.48,47.93,Sul,-28.0,-52.0,4,1
2024-01-28 05:00:00,0.0,15.73,1.49,58.94,Sul,-28.0,-52.0,5,1
2024-01-28 06:00:00,56.72,16.18,1.79,43.54,Sul,-28.0,-52.0,6,1
2024-01-28 07:00:00,252.25,17.25,1.97,30.26,Sul,-28.0,-52.0,7,1
2024-01-28 08:00:00,486.75,18.82,2.11,18.99,Sul,-28.0,-52.0,8,1
2024-01-28 09:00:00,693.92,20.91,1.94,23.37,Sul,-28.0,-52.0,9,1
2024-01-28 10:00:00,872.5,22.46,1.66,21.48,Sul,-28.0,-52.0,10,1
2024-01-28 11:00:00,871.12,22.83,1.51,49.32,Sul,-28.0,-52.0,11,1
2024-01-28 12:00:00,761.83,22.7,1.46,69.33,Sul,-28.0,-52.0,12,1
2024-01-28 13:00:00,546.5,22.62,1.38,92.69,Sul,-28.0,-52.0,13,1
2024-01-28 14:00:00,403.77,22.06,1.25,93.88,Sul,-28.0,-52.0,14,1
2024-01-28 15:00:00,373.83,22.07,1.02,97.35,Sul,-28.0,-52.0,15,1
2024-01-28 16:00:00,167.3,22.9,1.0,100.0,Sul,-28.0,-52.0,16,1
2024-01-28 17:00:00,128.85,22.1,0.91,99.94,Sul,-28.0,-52.0,17,1
2024-01-28 18:00:00,49.22,20.57,0.9,99.82,Sul,-28.0,-52.0,18,1
2024-01-28 19:00:00,2.17,19.15,1.32,96.25,Sul,-28.0,-52.0,19,1
2024-01-28 20:00:00,0.0,17.64,1.7,96.0,Sul,-28.0,-52.0,20,1
2024-01-28 21:00:00,0.0,16.45,1.86,77.45,Sul,-28.0,-52.0,21,1
2024-01-28 22:00:00,0.0,15.61,1.65,46.78,Sul,-28.0,-52.0,22,1
2024-01-28 23:00:00,0.0,15.02,1.46,19.53,Sul,-28.0,-52.0,23,1
2024-01-29 00:00:00,0.0,14.72,1.55,8.09,Sul,-28.0,-52.0,0,1
2024-01-29 01:00:00,0.0,14.86,1.47,8.83,Sul,-28.0,-52.0,1,1
2024-01-29 02:00:00,0.0,14.88,1.43,11.46,Sul,-28.0,-52.0,2,1
2024-01-29 03:00:00,0.0,14.62,1.37,16.26,Sul,-28.0,-52.0,3,1
2024-01-29 04:00:00,0.0,14.28,1.28,21.03,Sul,-28.0,-52.0,4,1
2024-01-29 05:00:00,0.0,14.23,1.15,25.34,Sul,-28.0,-52.0,5,1
2024-01-29 06:00:00,51.28,15.91,1.09,24.7,Sul,-28.0,-52.0,6,1
2024-01-29 07:00:00,234.38,17.97,0.59,24.38,Sul,-28.0,-52.0,7,1
2024-01-29 08:00:00,453.65,20.86,1.16,23.24,Sul,-28.0,-52.0,8,1
2024-01-29 09:00:00,697.6,23.33,1.57,5.9,Sul,-28.0,-52.0,9,1
2024-01-29 10:00:00,878.75,24.83,1.81,0.96,Sul,-28.0,-52.0,10,1
2024-01-29 11:00:00,955.17,25.85,1.97,18.78,Sul,-28.0,-52.0,11,1
2024-01-29 12:00:00,1016.3,26.61,2.18,33.55,Sul,-28.0,-52.0,12,1
2024-01-29 13:00:00,930.38,26.78,2.38,42.39,Sul,-28.0,-52.0,13,1
2024-01-29 14:00:00,824.8,26.62,2.47,34.89,Sul,-28.0,-52.0,14,1
2024-01-29 15:00:00,716.4,26.22,2.45,32.97,Sul,-28.0,-52.0,15,1
2024-01-29 16:00:00,570.25,25.44,2.31,7.93,Sul,-28.0,-52.0,16,1
2024-01-29 17:00:00,343.42,24.19,1.8,6.66,Sul,-28.0,-52.0,17,1
2024-01-29 18:00:00,128.9,22.09,1.32,6.02,Sul,-28.0,-52.0,18,1
2024-01-29 19:00:00,0.0,19.14,1.51,2.87,Sul,-28.0,-52.0,19,1
2024-01-29 20:00:00,0.0,18.48,1.57,1.44,Sul,-28.0,-52.0,20,1
2024-01-29 21:00:00,0.0,17.87,1.63,1.32,Sul,-28.0,-52.0,21,1
2024-01-29 22:00:00,0.0,17.41,1.5,1.2,Sul,-28.0,-52.0,22,1
2024-01-29 23:00:00,0.0,16.98,1.35,1.08,Sul,-28.0,-52.0,23,1
2024-01-30 00:00:00,0.0,16.51,1.32,0.96,Sul,-28.0,-52.0,0,1
2024-01-30 01:00:00,0.0,16.13,1.43,3.24,Sul,-28.0,-52.0,1,1
2024-01-30 02:00:00,0.0,15.85,1.64,4.78,Sul,-28.0,-52.0,2,1
2024-01-30 03:00:00,0.0,15.61,1.65,16.24,Sul,-28.0,-52.0,3,1
2024-01-30 04:00:00,0.0,15.46,1.64,21.5,Sul,-28.0,-52.0,4,1
2024-01-30 05:00:00,0.0,15.42,1.58,32.99,Sul,-28.0,-52.0,5,1
2024-01-30 06:00:00,57.92,17.16,1.2,29.51,Sul,-28.0,-52.0,6,1
2024-01-30 07:00:00,261.4,19.71,0.62,23.54,Sul,-28.0,-52.0,7,1
2024-01-30 08:00:00,490.95,23.17,1.01,20.09,Sul,-28.0,-52.0,8,1
2024-01-30 09:00:00,733.15,25.18,1.33,3.83,Sul,-28.0,-52.0,9,1
2024-01-30 10:00:00,905.33,26.52,1.43,5.16,Sul,-28.0,-52.0,10,1
2024-01-30 11:00:00,1008.22,27.52,1.63,11.64,Sul,-28.0,-52.0,11,1
2024-01-30 12:00:00,1049.78,28.3,1.93,15.0,Sul,-28.0,-52.0,12,1
2024-01-30 13:00:00,1004.33,28.59,2.26,24.28,Sul,-28.0,-52.0,13,1
2024-01-30 14:00:00,909.55,28.33,2.44,13.7,Sul,-28.0,-52.0,14,1
2024-01-30 15:00:00,746.62,27.84,2.57,26.27,Sul,-28.0,-52.0,15,1
2024-01-30 16:00:00,550.22,26.89,2.51,16.35,Sul,-28.0,-52.0,16,1
2024-01-30 17:00:00,331.95,25.39,2.03,13.51,Sul,-28.0,-52.0,17,1
2024-01-30 18:00:00,123.57,23.06,1.51,10.55,Sul,-28.0,-52.0,18,1
2024-01-30 19:00:00,0.0,20.23,1.66,5.01,Sul,-28.0,-52.0,19,1
2024-01-30 20:00:00,0.0,19.47,1.66,0.48,Sul,-28.0,-52.0,20,1
2024-01-30 21:00:00,0.0,18.92,1.66,0.64,Sul,-28.0,-52.0,21,1
2024-01-30 22:00:00,0.0,18.35,1.68,0.8,Sul,-28.0,-52.0,22,1
2024-01-30 23:00:00,0.0,17.76,1.64,0.96,Sul,-28.0,-52.0,23,1
2024-01-31 00:00:00,0.0,17.08,1.59,0.96,Sul,-28.0,-52.0,0,1
2024-01-31 01:00:00,0.0,16.38,1.54,0.96,Sul,-28.0,-52.0,1,1
2024-01-31 02:00:00,0.0,15.76,1.51,0.96,Sul,-28.0,-52.0,2,1
2024-01-31 03:00:00,0.0,15.3,1.51,1.44,Sul,-28.0,-52.0,3,1
2024-01-31 04:00:00,0.0,15.01,1.48,7.61,Sul,-28.0,-52.0,4,1
2024-01-31 05:00:00,0.0,14.73,1.39,29.63,Sul,-28.0,-52.0,5,1
2024-01-31 06:00:00,56.45,16.58,1.62,29.7,Sul,-28.0,-52.0,6,1
2024-01-31 07:00:00,249.6,19.28,1.35,26.92,Sul,-28.0,-52.0,7,1
2024-01-31 08:00:00,468.58,22.87,1.16,24.27,Sul,-28.0,-52.0,8,1
2024-01-31 09:00:00,726.28,25.45,0.7,8.23,Sul,-28.0,-52.0,9,1
2024-01-31 10:00:00,913.53,27.47,0.27,0.48,Sul,-28.0,-52.0,10,1
2024-01-31 11:00:00,1025.8,29.09,0.39,2.39,Sul,-28.0,-52.0,11,1
2024-01-31 12:00:00,1056.1,30.05,0.95,9.21,Sul,-28.0,-52.0,12,1
2024-01-31 13:00:00,1021.53,30.28,1.45,12.18,Sul,-28.0,-52.0,13,1
2024-01-31 14:00:00,901.4,30.02,1.81,24.1,Sul,-28.0,-52.0,14,1
2024-01-31 15:00:00,749.55,29.22,2.1,22.14,Sul,-28.0,-52.0,15,1
2024-01-31 16:00:00,572.5,27.88,2.27,5.2,Sul,-28.0,-52.0,16,1
2024-01-31 17:00:00,341.17,26.1,2.15,4.47,Sul,-28.0,-52.0,17,1
2024-01-31 18:00:00,126.12,23.23,2.11,2.71,Sul,-28.0,-52.0,18,1
2024-01-31 19:00:00,0.0,20.61,2.33,0.96,Sul,-28.0,-52.0,19,1
2024-01-31 20:00:00,0.0,19.77,2.46,0.96,Sul,-28.0,-52.0,20,1
2024-01-31 21:00:00,0.0,19.17,2.34,1.91,Sul,-28.0,-52.0,21,1
2024-01-31 22:00:00,0.0,18.45,1.97,0.48,Sul,-28.0,-52.0,22,1
2024-01-31 23:00:00,0.0,17.8,1.73,0.96,Sul,-28.0,-52.0,23,1
2024-01-01 00:00:00,0.0,25.93,1.19,100.0,Norte,-5.0,-60.0,0,1
2024-01-01 01:00:00,0.0,25.55,1.28,88.76,Norte,-5.0,-60.0,1,1
2024-01-01 02:00:00,0.0,25.08,1.39,96.68,Norte,-5.0,-60.0,2,1
2024-01-01 03:00:00,0.0,24.65,1.44,99.89,Norte,-5.0,-60.0,3,1
2024-01-01 04:00:00,0.0,24.3,1.46,99.92,Norte,-5.0,-60.0,4,1
2024-01-01 05:00:00,0.0,24.12,1.42,100.0,Norte,-5.0,-60.0,5,1
2024-01-01 06:00:00,47.95,24.59,1.0,98.42,Norte,-5.0,-60.0,6,1
2024-01-01 07:00:00,161.23,25.96,0.46,97.37,Norte,-5.0,-60.0,7,1
2024-01-01 08:00:00,320.27,27.44,0.65,95.93,Norte,-5.0,-60.0,8,1
2024-01-01 09:00:00,479.75,28.83,0.77,99.54,Norte,-5.0,-60.0,9,1
2024-01-01 10:00:00,636.1,29.75,0.75,99.08,Norte,-5.0,-60.0,10,1
